time_utc,gate_opening,gate_opening_approval,headwater,headwater_approval,tailwater,tailwater_approval,discharge,discharge_approval
2019-01-01T10:30:00+00:00,0.04,Approved,9.85,Approved,6.38,Approved,11.1,Approved
2019-01-01T10:45:00+00:00,0.04,Approved,9.87,Approved,6.38,Approved,11.1,Approved
2019-01-01T11:00:00+00:00,0.04,Approved,9.88,Approved,6.43,Approved,11.0,Approved
2019-01-01T11:15:00+00:00,0.04,Approved,9.85,Approved,6.43,Approved,11.0,Approved
2019-01-01T11:30:00+00:00,0.04,Approved,9.86,Approved,6.44,Approved,11.0,Approved
2019-01-01T11:45:00+00:00,0.04,Approved,9.84,Approved,6.43,Approved,11.0,Approved
2019-01-01T12:00:00+00:00,0.04,Approved,9.83,Approved,6.42,Approved,11.0,Approved
2019-01-01T12:15:00+00:00,0.04,Approved,9.81,Approved,6.42,Approved,10.9,Approved
2019-01-01T12:30:00+00:00,0.04,Approved,9.79,Approved,6.45,Approved,10.9,Approved
2019-01-01T12:45:00+00:00,0.04,Approved,9.79,Approved,6.45,Approved,10.9,Approved
2019-01-01T13:00:00+00:00,0.04,Approved,9.78,Approved,6.48,Approved,10.8,Approved
2019-01-01T13:15:00+00:00,0.04,Approved,9.78,Approved,6.51,Approved,10.8,Approved
2019-01-01T13:30:00+00:00,0.04,Approved,9.76,Approved,6.50,Approved,10.7,Approved
2019-01-01T13:45:00+00:00,0.04,Approved,9.75,Approved,6.48,Approved,10.8,Approved
2019-01-01T14:00:00+00:00,0.04,Approved,9.74,Approved,6.49,Approved,10.7,Approved
2019-01-01T14:15:00+00:00,0.04,Approved,9.73,Approved,6.52,Approved,10.7,Approved
2019-01-01T14:30:00+00:00,0.04,Approved,9.71,Approved,6.52,Approved,10.6,Approved
2019-01-01T14:45:00+00:00,0.04,Approved,9.71,Approved,6.54,Approved,10.6,Approved
2019-01-01T15:00:00+00:00,0.04,Approved,9.70,Approved,6.56,Approved,10.5,Approved
2019-01-01T15:15:00+00:00,0.04,Approved,9.70,Approved,6.58,Approved,10.5,Approved
2019-01-01T15:30:00+00:00,0.04,Approved,9.68,Approved,6.60,Approved,10.4,Approved
2019-01-01T15:45:00+00:00,0.04,Approved,9.67,Approved,6.59,Approved,10.4,Approved
2019-01-01T16:00:00+00:00,0.04,Approved,9.66,Approved,6.61,Approved,10.4,Approved
2019-01-01T16:15:00+00:00,0.04,Approved,9.64,Approved,6.60,Approved,10.4,Approved
2019-01-01T16:30:00+00:00,0.04,Approved,9.62,Approved,6.60,Approved,10.3,Approved
2019-01-01T16:45:00+00:00,0.04,Approved,9.61,Approved,6.61,Approved,10.3,Approved
2019-01-01T17:00:00+00:00,0.04,Approved,9.61,Approved,6.65,Approved,10.2,Approved
2019-01-01T17:15:00+00:00,0.04,Approved,9.60,Approved,6.68,Approved,10.2,Approved
2019-01-01T17:30:00+00:00,0.04,Approved,9.59,Approved,6.66,Approved,10.2,Approved
2019-01-01T17:45:00+00:00,0.04,Approved,9.58,Approved,6.63,Approved,10.2,Approved
2019-01-01T18:00:00+00:00,0.04,Approved,9.60,Approved,6.58,Approved,10.3,Approved
2019-01-01T18:15:00+00:00,0.04,Approved,9.56,Approved,6.57,Approved,10.3,Approved
2019-01-01T18:30:00+00:00,0.04,Approved,9.58,Approved,6.58,Approved,10.3,Approved
2019-01-01T18:45:00+00:00,0.04,Approved,9.58,Approved,6.63,Approved,10.2,Approved
2019-01-01T19:00:00+00:00,0.03,Approved,9.55,Approved,6.55,Approved,7.72,Approved
2019-01-01T19:15:00+00:00,0.03,Approved,9.54,Approved,6.55,Approved,7.71,Approved
2019-01-01T19:30:00+00:00,0.03,Approved,9.53,Approved,6.51,Approved,7.75,Approved
2019-01-01T19:45:00+00:00,0.03,Approved,9.52,Approved,6.50,Approved,7.75,Approved
2019-01-01T20:00:00+00:00,0.04,Approved,9.50,Approved,6.47,Approved,10.3,Approved
2019-01-01T20:15:00+00:00,0.04,Approved,9.51,Approved,6.46,Approved,10.4,Approved
2019-01-01T20:30:00+00:00,0.04,Approved,9.49,Approved,6.49,Approved,10.3,Approved
2019-01-01T20:45:00+00:00,0.04,Approved,9.48,Approved,6.43,Approved,10.4,Approved
2019-01-01T21:00:00+00:00,0.04,Approved,9.47,Approved,6.44,Approved,10.3,Approved
2019-01-01T21:15:00+00:00,0.04,Approved,9.46,Approved,6.41,Approved,10.4,Approved
2019-01-01T21:30:00+00:00,0.04,Approved,9.46,Approved,6.40,Approved,10.4,Approved
2019-01-01T21:45:00+00:00,0.04,Approved,9.43,Approved,6.36,Approved,10.4,Approved
2019-01-01T22:00:00+00:00,0.04,Approved,9.42,Approved,6.33,Approved,10.5,Approved
2019-01-01T22:15:00+00:00,0.04,Approved,9.41,Approved,6.37,Approved,10.4,Approved
2019-01-01T22:30:00+00:00,0.04,Approved,9.38,Approved,6.34,Approved,10.4,Approved
2019-01-01T22:45:00+00:00,0.04,Approved,9.36,Approved,6.32,Approved,10.4,Approved
2019-01-01T23:00:00+00:00,0.04,Approved,9.36,Approved,6.31,Approved,10.4,Approved
2019-01-01T23:15:00+00:00,0.04,Approved,9.34,Approved,6.30,Approved,10.4,Approved
2019-01-01T23:30:00+00:00,0.04,Approved,9.32,Approved,6.25,Approved,10.4,Approved
2019-01-01T23:45:00+00:00,0.04,Approved,9.30,Approved,6.21,Approved,10.5,Approved
2019-01-02T00:00:00+00:00,0.04,Approved,9.30,Approved,6.22,Approved,10.4,Approved
2019-01-02T00:15:00+00:00,0.04,Approved,9.28,Approved,6.25,Approved,10.3,Approved
2019-01-02T00:30:00+00:00,0.04,Approved,9.27,Approved,6.22,Approved,10.4,Approved
2019-01-02T00:45:00+00:00,0.04,Approved,9.26,Approved,6.19,Approved,10.4,Approved
2019-01-02T01:00:00+00:00,0.04,Approved,9.24,Approved,6.23,Approved,10.3,Approved
2019-01-02T01:15:00+00:00,0.04,Approved,9.23,Approved,6.21,Approved,10.3,Approved
2019-01-02T01:30:00+00:00,0.04,Approved,9.22,Approved,6.20,Approved,10.3,Approved
2019-01-02T01:45:00+00:00,0.04,Approved,9.21,Approved,6.19,Approved,10.3,Approved
2019-01-02T02:00:00+00:00,0.04,Approved,9.21,Approved,6.18,Approved,10.3,Approved
2019-01-02T02:15:00+00:00,0.04,Approved,9.21,Approved,6.18,Approved,10.3,Approved
2019-01-02T02:30:00+00:00,0.04,Approved,9.22,Approved,6.17,Approved,10.4,Approved
2019-01-02T02:45:00+00:00,0.04,Approved,9.23,Approved,6.19,Approved,10.4,Approved
2019-01-02T03:00:00+00:00,0.04,Approved,9.25,Approved,6.24,Approved,10.3,Approved
2019-01-02T03:15:00+00:00,0.04,Approved,9.26,Approved,6.23,Approved,10.3,Approved
2019-01-02T03:30:00+00:00,0.04,Approved,9.28,Approved,6.23,Approved,10.4,Approved
2019-01-02T03:45:00+00:00,0.04,Approved,9.29,Approved,6.22,Approved,10.4,Approved
2019-01-02T04:00:00+00:00,0.04,Approved,9.30,Approved,6.22,Approved,10.4,Approved
2019-01-02T04:15:00+00:00,0.04,Approved,9.32,Approved,6.17,Approved,10.6,Approved
2019-01-02T04:30:00+00:00,0.04,Approved,9.33,Approved,6.14,Approved,10.6,Approved
2019-01-02T04:45:00+00:00,0.04,Approved,9.35,Approved,6.16,Approved,10.6,Approved
2019-01-02T05:00:00+00:00,0.04,Approved,9.36,Approved,6.17,Approved,10.6,Approved
2019-01-02T05:15:00+00:00,0.04,Approved,9.38,Approved,6.13,Approved,10.7,Approved
2019-01-02T05:30:00+00:00,0.04,Approved,9.38,Approved,6.09,Approved,10.8,Approved
2019-01-02T05:45:00+00:00,0.04,Approved,9.40,Approved,6.09,Approved,10.8,Approved
2019-01-02T06:00:00+00:00,0.04,Approved,9.43,Approved,6.05,Approved,10.9,Approved
2019-01-02T06:15:00+00:00,0.04,Approved,9.46,Approved,6.05,Approved,11.0,Approved
2019-01-02T06:30:00+00:00,0.04,Approved,9.50,Approved,6.04,Approved,11.1,Approved
2019-01-02T06:45:00+00:00,0.04,Approved,9.53,Approved,6.07,Approved,11.1,Approved
2019-01-02T07:00:00+00:00,0.04,Approved,9.56,Approved,6.03,Approved,11.2,Approved
2019-01-02T07:15:00+00:00,0.04,Approved,9.60,Approved,6.01,Approved,11.3,Approved
2019-01-02T07:30:00+00:00,0.04,Approved,9.64,Approved,6.01,Approved,11.3,Approved
2019-01-02T07:45:00+00:00,0.04,Approved,9.68,Approved,6.00,Approved,11.4,Approved
2019-01-02T08:00:00+00:00,0.04,Approved,9.70,Approved,5.97,Approved,11.5,Approved
2019-01-02T08:15:00+00:00,0.04,Approved,9.74,Approved,5.94,Approved,11.6,Approved
2019-01-02T08:30:00+00:00,0.04,Approved,9.77,Approved,5.92,Approved,11.7,Approved
2019-01-02T08:45:00+00:00,0.04,Approved,9.80,Approved,5.92,Approved,11.7,Approved
2019-01-02T09:00:00+00:00,0.04,Approved,9.85,Approved,5.85,Approved,11.9,Approved
2019-01-02T09:15:00+00:00,0.04,Approved,9.90,Approved,5.84,Approved,12.0,Approved
2019-01-02T09:30:00+00:00,0.04,Approved,9.94,Approved,5.88,Approved,12.0,Approved
2019-01-02T09:45:00+00:00,0.04,Approved,9.99,Approved,5.91,Approved,12.0,Approved
2019-01-02T10:00:00+00:00,0.04,Approved,9.96,Approved,5.87,Approved,12.0,Approved
2019-01-02T10:15:00+00:00,0.04,Approved,9.87,Approved,5.84,Approved,11.9,Approved
2019-01-02T10:30:00+00:00,0.04,Approved,9.85,Approved,5.84,Approved,11.9,Approved
2019-01-02T10:45:00+00:00,0.04,Approved,9.89,Approved,5.78,Approved,12.1,Approved
2019-01-02T11:00:00+00:00,0.04,Approved,9.93,Approved,5.75,Approved,12.2,Approved
2019-01-02T11:15:00+00:00,0.04,Approved,9.97,Approved,5.74,Approved,12.2,Approved
2019-01-02T11:30:00+00:00,0.04,Approved,10.01,Approved,5.74,Approved,12.3,Approved
2019-01-02T11:45:00+00:00,0.04,Approved,10.06,Approved,5.75,Approved,12.3,Approved
2019-01-02T12:00:00+00:00,0.04,Approved,10.11,Approved,5.67,Approved,12.5,Approved
2019-01-02T12:15:00+00:00,0.04,Approved,10.16,Approved,5.61,Approved,12.7,Approved
2019-01-02T12:30:00+00:00,0.04,Approved,10.21,Approved,5.60,Approved,12.8,Approved
2019-01-02T12:45:00+00:00,0.05,Approved,10.26,Approved,5.56,Approved,16.1,Approved
2019-01-02T13:00:00+00:00,0.05,Approved,10.32,Approved,5.50,Approved,16.3,Approved
2019-01-02T13:15:00+00:00,1.92,Approved,9.80,Approved,6.09,Approved,550,Approved
2019-01-02T13:30:00+00:00,1.92,Approved,9.61,Approved,6.19,Approved,528,Approved
2019-01-02T13:45:00+00:00,1.93,Approved,9.58,Approved,6.25,Approved,523,Approved
2019-01-02T14:00:00+00:00,1.93,Approved,9.54,Approved,6.27,Approved,519,Approved
2019-01-02T14:15:00+00:00,1.93,Approved,9.54,Approved,6.31,Approved,516,Approved
2019-01-02T14:30:00+00:00,1.93,Approved,9.53,Approved,6.35,Approved,512,Approved
2019-01-02T14:45:00+00:00,1.93,Approved,9.43,Approved,6.35,Approved,503,Approved
2019-01-02T15:00:00+00:00,1.93,Approved,9.38,Approved,6.35,Approved,499,Approved
2019-01-02T15:15:00+00:00,1.93,Approved,9.33,Approved,6.38,Approved,493,Approved
2019-01-02T15:30:00+00:00,1.93,Approved,9.32,Approved,6.40,Approved,490,Approved
2019-01-02T15:45:00+00:00,1.93,Approved,9.31,Approved,6.44,Approved,486,Approved
2019-01-02T16:00:00+00:00,1.93,Approved,9.29,Approved,6.43,Approved,485,Approved
2019-01-02T16:15:00+00:00,1.93,Approved,9.27,Approved,6.45,Approved,482,Approved
2019-01-02T16:30:00+00:00,1.93,Approved,9.25,Approved,6.44,Approved,481,Approved
2019-01-02T16:45:00+00:00,1.93,Approved,9.24,Approved,6.47,Approved,477,Approved
2019-01-02T17:00:00+00:00,1.93,Approved,9.25,Approved,6.48,Approved,477,Approved
2019-01-02T17:15:00+00:00,1.93,Approved,9.24,Approved,6.49,Approved,476,Approved
2019-01-02T17:30:00+00:00,1.93,Approved,9.22,Approved,6.50,Approved,473,Approved
2019-01-02T17:45:00+00:00,1.93,Approved,9.18,Approved,6.51,Approved,469,Approved
2019-01-02T18:00:00+00:00,1.93,Approved,9.17,Approved,6.53,Approved,466,Approved
2019-01-02T18:15:00+00:00,1.93,Approved,9.19,Approved,6.53,Approved,468,Approved
2019-01-02T18:30:00+00:00,1.93,Approved,9.20,Approved,6.54,Approved,468,Approved
2019-01-02T18:45:00+00:00,1.94,Approved,9.19,Approved,6.53,Approved,470,Approved
2019-01-02T19:00:00+00:00,1.94,Approved,9.18,Approved,6.53,Approved,469,Approved
2019-01-02T19:15:00+00:00,1.94,Approved,9.19,Approved,6.53,Approved,470,Approved
2019-01-02T19:30:00+00:00,1.94,Approved,9.15,Approved,6.53,Approved,467,Approved
2019-01-02T19:45:00+00:00,1.94,Approved,9.15,Approved,6.52,Approved,468,Approved
2019-01-02T20:00:00+00:00,1.94,Approved,9.15,Approved,6.51,Approved,469,Approved
2019-01-02T20:15:00+00:00,1.94,Approved,9.21,Approved,6.50,Approved,475,Approved
2019-01-02T20:30:00+00:00,1.94,Approved,9.22,Approved,6.49,Approved,476,Approved
2019-01-02T20:45:00+00:00,1.94,Approved,9.20,Approved,6.49,Approved,475,Approved
2019-01-02T21:00:00+00:00,1.94,Approved,9.22,Approved,6.48,Approved,477,Approved
2019-01-02T21:15:00+00:00,1.94,Approved,9.22,Approved,6.47,Approved,478,Approved
2019-01-02T21:30:00+00:00,1.94,Approved,9.21,Approved,6.45,Approved,479,Approved
2019-01-02T21:45:00+00:00,1.94,Approved,9.21,Approved,6.45,Approved,479,Approved
2019-01-02T22:00:00+00:00,1.94,Approved,9.21,Approved,6.44,Approved,480,Approved
2019-01-02T22:15:00+00:00,1.94,Approved,9.20,Approved,6.43,Approved,480,Approved
2019-01-02T22:30:00+00:00,1.94,Approved,9.20,Approved,6.42,Approved,481,Approved
2019-01-02T22:45:00+00:00,1.94,Approved,9.20,Approved,6.43,Approved,480,Approved
2019-01-02T23:00:00+00:00,1.93,Approved,9.18,Approved,6.41,Approved,477,Approved
2019-01-02T23:15:00+00:00,1.93,Approved,9.20,Approved,6.39,Approved,481,Approved
2019-01-02T23:30:00+00:00,1.93,Approved,9.19,Approved,6.40,Approved,479,Approved
2019-01-02T23:45:00+00:00,1.93,Approved,9.19,Approved,6.39,Approved,480,Approved
2019-01-03T00:00:00+00:00,1.93,Approved,9.19,Approved,6.38,Approved,481,Approved
2019-01-03T00:15:00+00:00,1.93,Approved,9.19,Approved,6.38,Approved,481,Approved
2019-01-03T00:30:00+00:00,1.93,Approved,9.18,Approved,6.37,Approved,481,Approved
2019-01-03T00:45:00+00:00,1.93,Approved,9.19,Approved,6.36,Approved,483,Approved
2019-01-03T01:00:00+00:00,1.93,Approved,9.19,Approved,6.35,Approved,483,Approved
2019-01-03T01:15:00+00:00,1.93,Approved,9.18,Approved,6.34,Approved,483,Approved
2019-01-03T01:30:00+00:00,1.93,Approved,9.20,Approved,6.33,Approved,486,Approved
2019-01-03T01:45:00+00:00,1.93,Approved,9.20,Approved,6.33,Approved,486,Approved
2019-01-03T02:00:00+00:00,1.93,Approved,9.21,Approved,6.32,Approved,488,Approved
2019-01-03T02:15:00+00:00,1.93,Approved,9.21,Approved,6.32,Approved,488,Approved
2019-01-03T02:30:00+00:00,1.93,Approved,9.20,Approved,6.32,Approved,487,Approved
2019-01-03T02:45:00+00:00,1.93,Approved,9.21,Approved,6.31,Approved,488,Approved
2019-01-03T03:00:00+00:00,1.93,Approved,9.22,Approved,6.31,Approved,489,Approved
2019-01-03T03:15:00+00:00,1.93,Approved,9.22,Approved,6.31,Approved,489,Approved
2019-01-03T03:30:00+00:00,1.93,Approved,9.25,Approved,6.31,Approved,492,Approved
2019-01-03T03:45:00+00:00,1.93,Approved,9.24,Approved,6.33,Approved,489,Approved
2019-01-03T04:00:00+00:00,1.53,Approved,9.39,Approved,6.26,Approved,402,Approved
2019-01-03T04:15:00+00:00,1.53,Approved,9.49,Approved,6.24,Approved,410,Approved
2019-01-03T04:30:00+00:00,1.53,Approved,9.56,Approved,6.24,Approved,414,Approved
2019-01-03T04:45:00+00:00,1.53,Approved,9.59,Approved,6.25,Approved,416,Approved
2019-01-03T05:00:00+00:00,1.53,Approved,9.64,Approved,6.26,Approved,418,Approved
2019-01-03T05:15:00+00:00,1.53,Approved,9.67,Approved,6.27,Approved,419,Approved
2019-01-03T05:30:00+00:00,1.53,Approved,9.69,Approved,6.29,Approved,419,Approved
2019-01-03T05:45:00+00:00,1.53,Approved,9.71,Approved,6.29,Approved,421,Approved
2019-01-03T06:00:00+00:00,1.53,Approved,9.76,Approved,6.30,Approved,423,Approved
2019-01-03T06:15:00+00:00,1.53,Approved,9.77,Approved,6.32,Approved,422,Approved
2019-01-03T06:30:00+00:00,1.53,Approved,9.79,Approved,6.33,Approved,423,Approved
2019-01-03T06:45:00+00:00,1.53,Approved,9.79,Approved,6.35,Approved,422,Approved
2019-01-03T07:00:00+00:00,1.53,Approved,9.82,Approved,6.36,Approved,423,Approved
2019-01-03T07:15:00+00:00,1.53,Approved,9.84,Approved,6.36,Approved,424,Approved
2019-01-03T07:30:00+00:00,1.53,Approved,9.88,Approved,6.38,Approved,425,Approved
2019-01-03T07:45:00+00:00,1.53,Approved,9.88,Approved,6.39,Approved,425,Approved
2019-01-03T08:00:00+00:00,1.53,Approved,9.89,Approved,6.39,Approved,425,Approved
2019-01-03T08:15:00+00:00,1.53,Approved,9.91,Approved,6.41,Approved,425,Approved
2019-01-03T08:30:00+00:00,1.53,Approved,9.90,Approved,6.42,Approved,424,Approved
2019-01-03T08:45:00+00:00,1.53,Approved,9.94,Approved,6.43,Approved,426,Approved
2019-01-03T09:00:00+00:00,1.53,Approved,9.95,Approved,6.44,Approved,426,Approved
2019-01-03T09:15:00+00:00,1.53,Approved,9.97,Approved,6.44,Approved,427,Approved
2019-01-03T09:30:00+00:00,1.53,Approved,9.98,Approved,6.45,Approved,427,Approved
2019-01-03T09:45:00+00:00,1.53,Approved,10.00,Approved,6.44,Approved,429,Approved
2019-01-03T10:00:00+00:00,1.53,Approved,10.01,Approved,6.44,Approved,430,Approved
2019-01-03T10:15:00+00:00,1.53,Approved,10.03,Approved,6.45,Approved,430,Approved
2019-01-03T10:30:00+00:00,1.53,Approved,10.03,Approved,6.48,Approved,428,Approved
2019-01-03T10:45:00+00:00,1.53,Approved,10.06,Approved,6.46,Approved,431,Approved
2019-01-03T11:00:00+00:00,1.53,Approved,10.06,Approved,6.46,Approved,431,Approved
2019-01-03T11:15:00+00:00,1.53,Approved,10.07,Approved,6.43,Approved,434,Approved
2019-01-03T11:30:00+00:00,1.53,Approved,10.11,Approved,6.44,Approved,436,Approved
2019-01-03T11:45:00+00:00,1.53,Approved,10.13,Approved,6.44,Approved,437,Approved
2019-01-03T12:00:00+00:00,1.53,Approved,10.14,Approved,6.42,Approved,439,Approved
2019-01-03T12:15:00+00:00,1.53,Approved,10.15,Approved,6.43,Approved,439,Approved
2019-01-03T12:30:00+00:00,1.53,Approved,10.17,Approved,6.43,Approved,440,Approved
2019-01-03T12:45:00+00:00,1.53,Approved,10.18,Approved,6.43,Approved,440,Approved
2019-01-03T13:00:00+00:00,1.94,Approved,10.14,Approved,6.59,Approved,543,Approved
2019-01-03T13:15:00+00:00,1.94,Approved,10.24,Approved,6.59,Approved,551,Approved
2019-01-03T13:30:00+00:00,1.94,Approved,10.24,Approved,6.63,Approved,548,Approved
2019-01-03T13:45:00+00:00,1.94,Approved,10.28,Approved,6.64,Approved,550,Approved
2019-01-03T14:00:00+00:00,1.94,Approved,10.28,Approved,6.66,Approved,549,Approved
2019-01-03T14:15:00+00:00,1.94,Approved,10.31,Approved,6.68,Approved,549,Approved
2019-01-03T14:30:00+00:00,1.94,Approved,10.34,Approved,6.69,Approved,551,Approved
2019-01-03T14:45:00+00:00,1.94,Approved,10.33,Approved,6.70,Approved,549,Approved
2019-01-03T15:00:00+00:00,1.94,Approved,10.31,Approved,6.71,Approved,547,Approved
2019-01-03T15:15:00+00:00,1.94,Approved,10.29,Approved,6.74,Approved,543,Approved
2019-01-03T15:30:00+00:00,1.94,Approved,10.28,Approved,6.74,Approved,543,Approved
2019-01-03T15:45:00+00:00,1.94,Approved,10.28,Approved,6.76,Approved,541,Approved
2019-01-03T16:00:00+00:00,1.94,Approved,10.26,Approved,6.76,Approved,539,Approved
2019-01-03T16:15:00+00:00,1.94,Approved,10.26,Approved,6.79,Approved,537,Approved
2019-01-03T16:30:00+00:00,1.94,Approved,10.25,Approved,6.80,Approved,536,Approved
2019-01-03T16:45:00+00:00,1.94,Approved,10.24,Approved,6.82,Approved,533,Approved
2019-01-03T17:00:00+00:00,1.94,Approved,10.26,Approved,6.84,Approved,533,Approved
2019-01-03T17:15:00+00:00,1.95,Approved,10.22,Approved,6.85,Approved,532,Approved
2019-01-03T17:30:00+00:00,1.95,Approved,10.24,Approved,6.88,Approved,531,Approved
2019-01-03T17:45:00+00:00,1.95,Approved,10.21,Approved,6.87,Approved,530,Approved
2019-01-03T18:00:00+00:00,1.95,Approved,10.21,Approved,6.88,Approved,529,Approved
2019-01-03T18:15:00+00:00,1.95,Approved,10.19,Approved,6.89,Approved,526,Approved
2019-01-03T18:30:00+00:00,1.95,Approved,10.17,Approved,6.89,Approved,525,Approved
2019-01-03T18:45:00+00:00,1.95,Approved,10.16,Approved,6.92,Approved,522,Approved
2019-01-03T19:00:00+00:00,1.95,Approved,10.14,Approved,6.93,Approved,519,Approved
2019-01-03T19:15:00+00:00,1.96,Approved,10.13,Approved,6.92,Approved,522,Approved
2019-01-03T19:30:00+00:00,1.96,Approved,10.11,Approved,6.94,Approved,519,Approved
2019-01-03T19:45:00+00:00,1.96,Approved,10.09,Approved,6.94,Approved,517,Approved
2019-01-03T20:00:00+00:00,1.54,Approved,10.12,Approved,6.83,Approved,415,Approved
2019-01-03T20:15:00+00:00,1.54,Approved,10.09,Approved,6.80,Approved,415,Approved
2019-01-03T20:30:00+00:00,1.54,Approved,10.08,Approved,6.79,Approved,415,Approved
2019-01-03T20:45:00+00:00,1.54,Approved,10.06,Approved,6.77,Approved,415,Approved
2019-01-03T21:00:00+00:00,1.54,Approved,10.04,Approved,6.77,Approved,414,Approved
2019-01-03T21:15:00+00:00,1.54,Approved,10.04,Approved,6.76,Approved,415,Approved
2019-01-03T21:30:00+00:00,1.54,Approved,10.00,Approved,6.76,Approved,412,Approved
2019-01-03T21:45:00+00:00,1.54,Approved,9.97,Approved,6.76,Approved,410,Approved
2019-01-03T22:00:00+00:00,1.54,Approved,9.95,Approved,6.75,Approved,409,Approved
2019-01-03T22:15:00+00:00,1.54,Approved,9.93,Approved,6.73,Approved,409,Approved
2019-01-03T22:30:00+00:00,1.54,Approved,9.90,Approved,6.73,Approved,408,Approved
2019-01-03T22:45:00+00:00,1.54,Approved,9.88,Approved,6.73,Approved,406,Approved
2019-01-03T23:00:00+00:00,1.53,Approved,9.85,Approved,6.73,Approved,402,Approved
2019-01-03T23:15:00+00:00,1.53,Approved,9.83,Approved,6.71,Approved,402,Approved
2019-01-03T23:30:00+00:00,1.53,Approved,9.79,Approved,6.71,Approved,399,Approved
2019-01-03T23:45:00+00:00,1.53,Approved,9.79,Approved,6.70,Approved,400,Approved
2019-01-04T00:00:00+00:00,1.31,Approved,9.90,Approved,6.65,Approved,351,Approved
